0315;0220
Bounds;294.624621;28.319979;294.962372;28.777930
Aperture;14;1;3
Background photometric window
DATE_OBS     ;NAME                     ;FILTER;CATRA     ;CATDEC    ;IMGRA     ;IMGDEC    ;IMGX    ;IMGY    ;R2mag ;BKGROUND;BGSTDDEV;BGRJCT;PSF_A    ;PSF_SIGMAX;PSF_SIGMAY;PSF_THETA;PSF_MAD     ;FLUX14   ;SNR14   ;FLAG
2457266.64763;3UCAC238-197543          ;V     ;294.795953; 28.572588;294.791092; 28.572809; 841.458; 503.334;12.841;558.3744;26.00155;0.5411;0.0014669;3.53951231;2.74634089;82.950323;9.43678E-002;3379.5438;10.30971;0000
2457266.64763;3UCAC238-198144          ;V     ;294.883650; 28.644297;294.885699; 28.643419;1066.992; 762.560;12.847;557.9518;26.00155;0.5411;0.0079865;2.19322009;0.53828677;92.689396;1.58956E-002; 0.000000; 0.00000;000a
2457266.64763;3UCAC238-197843          ;V     ;294.838668; 28.675248;294.844607; 28.674427;1163.407; 647.785;12.855;558.1111;26.00155;0.5411;0.0362887;3.75727422;2.38571664;78.911802;5.15971E-003;53762.785;135.3246;0000
2457266.64763;3UCAC238-197435          ;V     ;294.779566; 28.680311;294.781165; 28.679147;1176.323; 472.203;12.872;558.0586;26.00155;0.5411;0.0006478;3.81968137;2.00467566;75.407950;1.79149E-001;658.68948; 2.03535;000a
2457266.64763;3UCAC238-196720          ;V     ;294.681468; 28.760090;294.680161; 28.760843;1430.895; 190.339;12.877;553.8502;26.00155;0.5411;0.0001695;11.0751261;2.20892271;131.26782;5.97955E-001; 0.000000; 0.00000;0008
2457266.64763;3UCAC238-198297          ;V     ;294.903854; 28.682035;294.908279; 28.681259;1187.000; 823.586;12.877;557.2671;26.00155;0.5411;0.0006082;5.40449046;3.13037590;107.11224;1.86087E-001;1040.2633; 3.20857;0008
2457266.64763;3UCAC238-196608          ;V     ;294.668252; 28.539113;294.670103; 28.540475; 736.030; 169.484;12.891;558.3303;26.00155;0.5411;0.0041402;4.63835274;0.52402328;88.896366;2.80406E-002; 0.000000; 0.00000;0008
2457266.64763;3UCAC238-197822          ;V     ;294.835207; 28.581075;294.837009; 28.578570; 861.038; 630.215;12.893;558.5638;26.00155;0.5411;0.0121217;1.39354999;0.48301846;93.529186;9.30837E-003; 0.000000; 0.00000;0008
2457266.64763;3UCAC237-203797          ;V     ;294.784902; 28.448089;294.786176; 28.448404; 449.199; 494.022;12.918;561.6253;26.00155;0.5411;0.0014990;3.84865451;2.86111826;89.155074;7.67673E-002;2359.0340; 7.23094;0008
2457266.64763;3UCAC238-197767          ;V     ;294.825537; 28.584799;294.827143; 28.586964; 887.186; 602.611;12.953;558.4266;26.00155;0.5411;0.0050198;3.57726556;2.40049750;82.760113;4.13726E-002;9824.2923;29.10996;0001
2457266.64763;3UCAC237-203398          ;V     ;294.727943; 28.429465;294.725559; 28.428598; 384.975; 326.703;12.957;562.5505;26.00155;0.5411;0.0073446;3.35250662;0.51223294;87.882843;1.61622E-002;814.38017; 2.51456;000a
2457266.64763;3UCAC237-204250          ;V     ;294.850787; 28.483165;294.852666; 28.484322; 564.477; 676.964;12.987;560.3985;26.00155;0.5411;0.0013357;5.28245962;2.51896300;91.508619;9.60281E-002;2492.9806; 7.63671;0008
2457266.64763;3UCAC238-197256          ;V     ;294.754527; 28.552542;294.756462; 28.553053; 778.148; 408.153;12.991;558.4992;26.00155;0.5411;0.0006676;4.51778577;2.79382074;106.90384;1.84661E-001;1326.5442; 4.08601;0008
2457266.64763;3UCAC238-198337          ;V     ;294.909337; 28.734405;294.911239; 28.733586;1352.029; 829.792;12.995;555.5565;26.00155;0.5411;0.0084116;1.29152017;0.52935796;87.049351;1.31474E-002; 0.000000; 0.00000;000a
2457266.64763;3UCAC237-203756          ;V     ;294.780792; 28.453523;294.779911; 28.451491; 458.738; 476.555;13.001;561.4643;26.00155;0.5411;0.0003753;10.5593232;3.59208332;63.256604;3.19519E-001;1311.1677; 4.03894;0008
2457266.64763;3UCAC237-202802          ;V     ;294.659246; 28.345714;294.659840; 28.346997; 125.918; 147.106;13.017;571.2595;26.00155;0.5411;0.0097213;1.18681061;0.57260398;78.310478;1.41585E-002;336.19142; 1.04043;000a
2457266.64763;3UCAC237-203829          ;V     ;294.789216; 28.388147;294.788909; 28.388608; 260.810; 503.663;13.020;566.0851;26.00155;0.5411;0.0002852;3.71132991;1.57488354;174.79795;4.05947E-001;575.08404; 1.77772;000a
2457266.64763;3UCAC238-197334          ;V     ;294.764407; 28.524474;294.765480; 28.522860; 683.252; 434.143;13.035;559.1348;26.00155;0.5411;0.0008473;4.37508847;1.79206297;101.72037;1.35410E-001;985.19511; 3.03951;0009
2457266.64763;3UCAC238-198378          ;V     ;294.914431; 28.530179;294.915587; 28.530658; 712.572; 849.503;13.045;558.9762;26.00155;0.5411;0.0010839;0.88839413;0.35398400;179.64902;1.05722E-001; 0.000000; 0.00000;000a
2457266.64763;3UCAC238-197108          ;V     ;294.734515; 28.617473;294.734835; 28.615672; 974.883; 346.207;13.062;557.7934;26.00155;0.5411;0.0102985;1.16309360;0.52110743;87.170491;1.06117E-002; 0.000000; 0.00000;000a
2457266.64763;3UCAC237-203286          ;V     ;294.712765; 28.418176;294.714539; 28.417539; 349.798; 296.522;13.067;563.2528;26.00155;0.5411;0.0004213;3.46266209;1.54499006;56.208247;2.65460E-001;47.518401; 0.14726;000a
